日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,date,品种
2017-08-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.84,0.03,0.03,0.01,0.01,27.0,,2017-08-04,中证交易所绿色债券指数
2017-08-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.86,0.02,0.02,0.0,0.0,27.0,,2017-08-07,中证交易所绿色债券指数
2017-08-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.77,-0.09,-0.09,0.15,0.14,27.0,,2017-08-08,中证交易所绿色债券指数
2017-08-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.7,-0.07,-0.07,0.2,0.19,27.0,,2017-08-09,中证交易所绿色债券指数
2017-08-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.69,-0.02,-0.02,0.3,0.29,27.0,,2017-08-10,中证交易所绿色债券指数
2017-08-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.72,0.03,0.03,0.0,0.0,27.0,,2017-08-11,中证交易所绿色债券指数
2017-08-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.79,0.08,0.08,1.0,0.99,27.0,,2017-08-14,中证交易所绿色债券指数
2017-08-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.83,0.03,0.03,1.05,1.02,27.0,,2017-08-15,中证交易所绿色债券指数
2017-08-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.87,0.05,0.05,0.0,0.0,27.0,,2017-08-16,中证交易所绿色债券指数
2017-08-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.87,0.0,0.0,0.8,0.78,27.0,,2017-08-17,中证交易所绿色债券指数
2017-08-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.87,-0.01,-0.01,0.2,0.19,27.0,,2017-08-18,中证交易所绿色债券指数
2017-08-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.91,0.04,0.04,0.2,0.19,27.0,,2017-08-21,中证交易所绿色债券指数
2017-08-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.89,-0.02,-0.02,0.05,0.05,27.0,,2017-08-22,中证交易所绿色债券指数
2017-08-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.86,-0.03,-0.03,0.5,0.49,27.0,,2017-08-23,中证交易所绿色债券指数
2017-08-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.74,-0.12,-0.12,3.03,2.82,27.0,,2017-08-24,中证交易所绿色债券指数
2017-08-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.7,-0.04,-0.04,1.7,1.62,27.0,,2017-08-25,中证交易所绿色债券指数
2017-08-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.68,-0.02,-0.02,2.2,2.13,27.0,,2017-08-28,中证交易所绿色债券指数
2017-08-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.65,-0.03,-0.03,1.0,0.96,27.0,,2017-08-29,中证交易所绿色债券指数
2017-08-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.62,-0.03,-0.03,1.6,1.54,27.0,,2017-08-30,中证交易所绿色债券指数
2017-08-31,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.59,-0.03,-0.03,3.08,2.96,27.0,,2017-08-31,中证交易所绿色债券指数
2017-09-01,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.6,0.01,0.01,2.6,2.5,33.0,,2017-09-01,中证交易所绿色债券指数
2017-09-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.64,0.04,0.04,2.85,2.82,33.0,,2017-09-04,中证交易所绿色债券指数
2017-09-05,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.63,-0.01,-0.01,3.1,3.06,33.0,,2017-09-05,中证交易所绿色债券指数
2017-09-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.66,0.03,0.03,1.99,1.85,33.0,,2017-09-06,中证交易所绿色债券指数
2017-09-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.68,0.02,0.02,0.51,0.51,33.0,,2017-09-07,中证交易所绿色债券指数
2017-09-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.75,0.07,0.07,0.63,0.6,33.0,,2017-09-08,中证交易所绿色债券指数
2017-09-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.84,0.09,0.09,0.87,0.83,33.0,,2017-09-11,中证交易所绿色债券指数
2017-09-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.87,0.03,0.03,0.33,0.31,33.0,,2017-09-12,中证交易所绿色债券指数
2017-09-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.88,0.01,0.01,0.4,0.38,33.0,,2017-09-13,中证交易所绿色债券指数
2017-09-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.92,0.04,0.04,1.62,1.55,33.0,,2017-09-14,中证交易所绿色债券指数
2017-09-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.96,0.04,0.04,0.0,0.0,33.0,,2017-09-15,中证交易所绿色债券指数
2017-09-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.03,0.07,0.07,0.6,0.59,33.0,,2017-09-18,中证交易所绿色债券指数
2017-09-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.03,0.01,0.01,1.4,1.4,33.0,,2017-09-19,中证交易所绿色债券指数
2017-09-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.07,0.03,0.03,3.79,3.72,33.0,,2017-09-20,中证交易所绿色债券指数
2017-09-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.12,0.06,0.06,2.2,2.14,33.0,,2017-09-21,中证交易所绿色债券指数
2017-09-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.13,0.01,0.01,1.2,1.16,33.0,,2017-09-22,中证交易所绿色债券指数
2017-09-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.19,0.06,0.06,0.4,0.39,33.0,,2017-09-25,中证交易所绿色债券指数
2017-09-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.2,0.01,0.01,1.6,1.55,33.0,,2017-09-26,中证交易所绿色债券指数
2017-09-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.2,0.0,0.0,0.77,0.74,33.0,,2017-09-27,中证交易所绿色债券指数
2017-09-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.24,0.03,0.03,0.0,0.0,33.0,,2017-09-28,中证交易所绿色债券指数
2017-09-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.28,0.04,0.04,2.0,2.0,33.0,,2017-09-29,中证交易所绿色债券指数
2017-10-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.41,0.13,0.13,0.0,0.0,38.0,,2017-10-09,中证交易所绿色债券指数
2017-10-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.41,0.0,0.0,0.3,0.29,38.0,,2017-10-10,中证交易所绿色债券指数
2017-10-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.38,-0.03,-0.03,2.1,2.0,38.0,,2017-10-11,中证交易所绿色债券指数
2017-10-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.41,0.03,0.03,0.05,0.05,38.0,,2017-10-12,中证交易所绿色债券指数
2017-10-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.43,0.02,0.02,0.0,0.0,38.0,,2017-10-13,中证交易所绿色债券指数
2017-10-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.33,-0.1,-0.1,3.85,3.67,38.0,,2017-10-16,中证交易所绿色债券指数
2017-10-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.25,-0.08,-0.08,12.5,12.15,38.0,,2017-10-17,中证交易所绿色债券指数
2017-10-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.24,-0.01,-0.01,2.1,2.03,38.0,,2017-10-18,中证交易所绿色债券指数
2017-10-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.25,0.0,0.0,0.2,0.19,38.0,,2017-10-19,中证交易所绿色债券指数
2017-10-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.3,0.05,0.05,2.55,2.44,38.0,,2017-10-20,中证交易所绿色债券指数
2017-10-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.37,0.07,0.07,0.6,0.58,38.0,,2017-10-23,中证交易所绿色债券指数
2017-10-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.35,-0.02,-0.02,3.0,2.88,38.0,,2017-10-24,中证交易所绿色债券指数
2017-10-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.24,-0.11,-0.11,10.01,9.55,38.0,,2017-10-25,中证交易所绿色债券指数
2017-10-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.27,0.03,0.03,3.4,3.36,38.0,,2017-10-26,中证交易所绿色债券指数
2017-10-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.27,-0.01,-0.01,0.51,0.51,38.0,,2017-10-27,中证交易所绿色债券指数
2017-10-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.16,-0.1,-0.1,1.6,1.56,38.0,,2017-10-30,中证交易所绿色债券指数
2017-10-31,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.07,-0.1,-0.1,2.1,2.05,38.0,,2017-10-31,中证交易所绿色债券指数
2017-11-01,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.08,0.02,0.02,3.01,2.95,42.0,,2017-11-01,中证交易所绿色债券指数
2017-11-02,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.1,0.01,0.01,4.58,4.13,42.0,,2017-11-02,中证交易所绿色债券指数
2017-11-03,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.11,0.01,0.01,0.0,0.0,42.0,,2017-11-03,中证交易所绿色债券指数
2017-11-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.13,0.03,0.03,4.26,4.16,42.0,,2017-11-06,中证交易所绿色债券指数
2017-11-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.1,-0.04,-0.04,5.5,5.37,42.0,,2017-11-07,中证交易所绿色债券指数
2017-11-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.06,-0.04,-0.04,0.1,0.1,42.0,,2017-11-08,中证交易所绿色债券指数
2017-11-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.05,-0.01,-0.01,7.0,6.67,42.0,,2017-11-09,中证交易所绿色债券指数
2017-11-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.04,-0.01,-0.01,1.8,1.72,42.0,,2017-11-10,中证交易所绿色债券指数
2017-11-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.96,-0.08,-0.08,4.71,4.57,42.0,,2017-11-13,中证交易所绿色债券指数
2017-11-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.85,-0.11,-0.11,4.7,4.56,42.0,,2017-11-14,中证交易所绿色债券指数
2017-11-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.73,-0.12,-0.12,1.2,1.13,42.0,,2017-11-15,中证交易所绿色债券指数
2017-11-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.63,-0.09,-0.09,1.9,1.83,42.0,,2017-11-16,中证交易所绿色债券指数
2017-11-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.6,-0.03,-0.03,1.0,0.98,42.0,,2017-11-17,中证交易所绿色债券指数
2017-11-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.61,0.0,0.0,0.11,0.1,42.0,,2017-11-20,中证交易所绿色债券指数
2017-11-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.57,-0.03,-0.03,0.21,0.19,42.0,,2017-11-21,中证交易所绿色债券指数
2017-11-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.49,-0.08,-0.08,2.9,2.74,42.0,,2017-11-22,中证交易所绿色债券指数
2017-11-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.25,-0.24,-0.24,2.8,2.72,42.0,,2017-11-23,中证交易所绿色债券指数
2017-11-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.19,-0.06,-0.06,2.3,2.21,42.0,,2017-11-24,中证交易所绿色债券指数
2017-11-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.13,-0.06,-0.06,0.0,0.0,42.0,,2017-11-27,中证交易所绿色债券指数
2017-11-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.08,-0.05,-0.05,2.6,2.54,42.0,,2017-11-28,中证交易所绿色债券指数
2017-11-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.08,0.01,0.01,0.0,0.0,42.0,,2017-11-29,中证交易所绿色债券指数
2017-11-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.04,-0.04,-0.04,3.6,3.48,42.0,,2017-11-30,中证交易所绿色债券指数
2017-12-01,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.07,0.03,0.03,1.0,0.99,45.0,,2017-12-01,中证交易所绿色债券指数
2017-12-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.09,0.02,0.02,1.2,1.12,45.0,,2017-12-04,中证交易所绿色债券指数
2017-12-05,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.14,0.06,0.06,2.48,2.45,45.0,,2017-12-05,中证交易所绿色债券指数
2017-12-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.23,0.08,0.08,2.6,2.52,45.0,,2017-12-06,中证交易所绿色债券指数
2017-12-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.31,0.08,0.08,1.0,0.97,45.0,,2017-12-07,中证交易所绿色债券指数
2017-12-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.33,0.03,0.03,2.26,2.12,45.0,,2017-12-08,中证交易所绿色债券指数
2017-12-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,99.36,0.02,0.02,0.0,0.0,45.0,,2017-12-11,中证交易所绿色债券指数
